"id" "X" "Y" "capacity"
"564" 20132 2.40392806870812 48.8525667520338 25
"565" 12042 2.40922942058058 48.8403981721562 32
"566" 18038 2.36009761909542 48.8952199046801 49
"567" 10153 2.35446313115058 48.8795777185263 20
"568" 10023 2.36091490832055 48.8761560542715 14
"569" 8017 2.32273156204932 48.876079329226 64
"570" 20122 2.40875842782218 48.8602401209524 27
"571" 8103 2.30629955027108 48.8737943183796 23
"572" 32003 2.35805056573641 48.9093300218896 29
"573" 43004 2.43451378622076 48.8504183667604 25
"574" 17019 2.30902648733927 48.8826088164334 20
"575" 17119 2.31090855294117 48.8849243588809 31
"576" 2009 2.33973140108694 48.8688516893722 59
"577" 19016 2.38654145443545 48.8863936794358 30
"578" 20115 2.41041111584463 48.8644236485659 20
"579" 11021 2.39039812238911 48.8584450542619 23
"580" 8036 2.30969422141951 48.8774556768138 39
"581" 18002 2.34721103753866 48.885301621904 24
"582" 41301 2.47037545126883 48.8361258429824 50
"583" 19017 2.3909916593764 48.8883689420221 34
"584" 18032 2.34399649933778 48.8974884597493 32
"585" 8039 2.30766254015219 48.8704819385523 24
"586" 14101 2.32327771564332 48.8415048015128 33
"587" 4003 2.35208864944075 48.8529448879212 21
"588" 18010 2.36050424484143 48.8901339874871 48
"589" 15060 2.2773458970965 48.8442928655765 21
"590" 12105 2.37660562531241 48.8419071533337 35
"591" 12003 2.36689679377372 48.8458869463868 69
"592" 14103 2.32373144997399 48.835064363954 27
"593" 13030 2.35721535750811 48.8258394606982 40
"594" 8046 2.30024954515728 48.8651944052956 30
"595" 16023 2.28412901289213 48.8583812528973 33
"596" 10035 2.3641633298742 48.8843481513331 24
"597" 21111 2.30751971008248 48.9081103829934 50
"598" 14127 2.32444156513947 48.8428422780744 40
"599" 13016 2.37965351592796 48.8309484484602 62
"600" 12010 2.40182558580223 48.8374904465071 19
"601" 20105 2.41554237210921 48.8525533927196 30
"602" 19023 2.3794073625991 48.8764996541268 23
"603" 15125 2.27663033405161 48.8332198230209 50
"604" 8049 2.30083026142352 48.8704378053506 22
"605" 5017 2.34901473289268 48.8466018657812 31
"606" 18037 2.35229546677958 48.8945417158497 20
"607" 19033 2.38113380224631 48.8959473685135 44
"608" 5034 2.35371355203341 48.8405086637125 69
"609" 6024 2.33015352476927 48.8539423091614 26
"610" 11014 2.39721188193514 48.8484828166097 55
"611" 20021 2.40335131100078 48.8627264627457 36
"612" 2011 2.3380897822785 48.8682998892007 26
"613" 32603 2.4249742430662 48.8811410156977 25
"614" 16121 2.27056809720919 48.8787208918302 33
"615" 7101 2.32660601947681 48.8522416177073 54
"616" 32006 2.35848245779223 48.9085867169525 38
"617" 18024 2.34863647806049 48.8914577261538 39
"618" 20106 2.3989464480811 48.8653522420003 18
"619" 903 2.37434055460561 48.8371336894515 20
"620" 16105 2.28114900769185 48.8708094286695 31
"621" 9025 2.33535667793353 48.876383969379 38
"622" 22002 2.26390460269214 48.8886487735565 25
"623" 13024 2.35020508497457 48.825525861884 33
"624" 9016 2.33978496750702 48.8777706953468 17
"625" 9037 2.32819709345057 48.8812664242266 23
"626" 9001 2.34856937338595 48.8775014652985 17
"627" 20002 2.39601222330053 48.8738036229888 15
"628" 23009 2.28813601437951 48.8887627777124 50
"629" 19046 2.39528946179638 48.8890400680668 33
"630" 19003 2.36982957957202 48.8843161806472 25
"631" 14023 2.30776682558527 48.8236534802546 49
"632" 15020 2.29854929401185 48.8417096401611 32
"633" 11039 2.36933707496693 48.8658042766864 36
"634" 19041 2.38609537399646 48.8743491365289 42
"635" 17101 2.28827375263734 48.884341124663 23
"636" 12018 2.39593262720854 48.8456092496701 35
"637" 15001 2.32245193747358 48.8437488891639 43
"638" 33103 2.40798991938787 48.8840012644345 23
"639" 13014 2.36404495865652 48.8425244907662 14
"640" 20109 2.40539657537972 48.8694370761222 21
"641" 7103 2.30223912888456 48.8560593100747 20
"642" 15006 2.31775657923202 48.8445759639333 36
"643" 19013 2.38012665025372 48.8845807406891 33
"644" 35011 2.40649821383289 48.8904846162374 18
"645" 14032 2.32540116669297 48.8325012787035 31
"646" 11046 2.36547 48.86681 18
"647" 4007 2.3682407194182 48.8525571174352 36
"648" 11031 2.3730715073892 48.8645557653168 39
"649" 19021 2.38122061028933 48.8825914666889 25
"650" 21014 2.24120465343616 48.8314286500504 22
"651" 14010 2.32576033284601 48.8274269000825 39
"652" 10039 2.37380723799512 48.8744056662172 24
"653" 12110 2.38855666622239 48.8337086350797 55
"654" 15048 2.29204639669968 48.8305456694458 22
"655" 5015 2.34998304702979 48.8415076373901 63
"656" 14017 2.33053754038185 48.8227824420434 43
"657" 2001 2.35166987368994 48.865240621695 34
"658" 7015 2.31530968318177 48.8572901184631 47
"659" 16024 2.280439719993 48.852933160467 22
"660" 42013 2.3682297292435 48.8159110964669 24
"661" 11036 2.36784149724351 48.8684101048247 58
"662" 8108 2.3252961178147 48.874823190321 56
"663" 15109 2.2810707552159 48.8424414521891 29
"664" 5004 2.34120202666239 48.8418659565261 19
"665" 14012 2.33863632415865 48.8267039411835 24
"666" 42007 2.37065026341858 48.8128905614968 28
"667" 8028 2.29770677798004 48.8734340813977 28
"668" 18110 2.36151933793529 48.8866656246684 17
"669" 31708 2.41513809225074 48.8744577172414 22
"670" 14112 2.33798034198275 48.8358677209948 16
"671" 10107 2.35233950656268 48.8819497431612 47
"672" 23006 2.29500037013538 48.8908603228911 25
"673" 20041 2.37799433828966 48.8711994313901 59
"674" 3014 2.35283938071815 48.8630628327432 31
"675" 3006 2.36157981521499 48.8645308053075 34
"676" 42203 2.40840547215674 48.8204038940088 32
"677" 6026 2.32517538941275 48.8491399032183 66
"678" 2002 2.34628211166702 48.8645823774649 28
"679" 8056 2.29655534247627 48.875377647487 11
"680" 5032 2.34649965376297 48.8469867528133 37
"681" 22010 2.27117749892451 48.8816744459654 27
"682" 16111 2.2765220890277 48.85940308194 32
"683" 14014 2.34337661053354 48.8194013048636 60
"684" 12035 2.39711155264951 48.8347058597417 33
"685" 33005 2.3895475019254 48.9063833980958 32
"686" 12005 2.37890136621104 48.8504400134045 30
"687" 15106 2.29466057588438 48.8499211018621 67
"688" 18043 2.33341862941046 48.8835647448546 20
"689" 17015 2.31328440539719 48.8836882175122 49
"690" 13043 2.36741586675015 48.8322724586395 51
"691" 16007 2.29251910100415 48.864910448589 39
"692" 13051 2.37910490091443 48.8326410103703 19
"693" 7024 2.30052833004389 48.8581690434843 31
"694" 23007 2.29216048216642 48.8903802654139 25
"695" 13104 2.3655856655756 48.8437904773204 27
"696" 21203 2.32568062304452 48.8125109081987 28
"697" 42011 2.39285038241429 48.822115343788 29
"698" 5009 2.34746333451965 48.8516511793671 16
"699" 1006 2.34973214483098 48.8626318041594 33
"700" 21208 2.31978793668935 48.8130809114454 30
"701" 16013 2.27688168700671 48.8640767117056 34
"702" 23008 2.28891416005662 48.8931946753649 25
"703" 18023 2.35128866621987 48.8912138908447 34
"704" 18047 2.32673569483929 48.8910830402956 33
"705" 13028 2.351342 48.820507 33
"706" 3005 2.35966114362647 48.8661372245834 33
"707" 18031 2.34558558413486 48.8957969797804 46
"708" 15104 2.27573060931238 48.8376790033084 65
"709" 19007 2.37919974802492 48.8927099920707 30
"710" 12023 2.41052344083499 48.8407622775984 67
"711" 20028 2.39446858113767 48.8651864128494 49
"712" 31009 2.43297479522392 48.8688123638694 26
"713" 13002 2.34457514124358 48.8348671795975 22
"714" 13004 2.34542945664599 48.8306240750937 68
"715" 8011 2.32451663514648 48.8809353567738 16
"716" 20103 2.41103061245363 48.8680343904319 25
"717" 42205 2.4126027864677 48.8221431258046 22
"718" 1019 2.32828818571664 48.8666980084735 14
"719" 12022 2.40438010296342 48.8408998138283 33
"720" 19020 2.39020968744529 48.8846620656053 23
"721" 14030 2.31760933938696 48.834254627953 33
"722" 7026 2.31138 48.86269 25
"723" 21704 2.28539562482839 48.8217026998931 25
"724" 44102 2.42150447606237 48.8221758049375 25
"725" 9003 2.34904085503439 48.8836531972476 25
"726" 21209 2.314629747785 48.8111018377725 30
"727" 22008 2.26513500874184 48.8829516253547 27
"728" 42202 2.40565920320751 48.8227360120977 23
"729" 13033 2.36021848094357 48.817312300432 14
"730" 17032 2.28861234498402 48.8865709933524 39
"731" 11016 2.39325537630921 48.8518182000139 46
"732" 5033 2.34413776324567 48.8527056477051 30
"733" 12108 2.38086079265402 48.8387753064814 44
"734" 34007 2.33738964850196 48.9053622514168 25
"735" 19102 2.37985561062796 48.8731526238582 15
"736" 16116 2.2682573875257 48.8498691876412 29
"737" 41103 2.32696976462064 48.8104231700653 25
"738" 12020 2.41014549656392 48.8469890699831 45
"739" 42002 2.39200163582493 48.8149264672463 21
"740" 21309 2.27225445406179 48.8237184776681 41
"741" 904 2.30196122721326 48.8521362052255 30
"742" 35010 2.40277551968633 48.8910789762746 24
"743" 4001 2.34938004529103 48.853984144413 32
"744" 16026 2.2704086573957 48.8554848837201 23
"745" 43010 2.45196030630883 48.8497449569769 25
"746" 15012 2.30230766886348 48.8432773300352 67
"747" 35002 2.39612920044567 48.9072260126641 31
"748" 10038 2.3697912450764 48.8775200284906 28
"749" 14025 2.31835302141387 48.8295704047321 36
"750" 9031 2.33297651156431 48.8742844754207 25
"751" 1004 2.34675666754872 48.8598963144415 36
"752" 20034 2.38979540953546 48.8685264710698 24
"753" 4021 2.35258144286207 48.8614190722232 26
"754" 20024 2.39822866728204 48.8642956961659 29
"755" 42010 2.38395086342048 48.8108458645646 53
"756" 21205 2.30694360566078 48.8138629635867 26
"757" 18105 2.35252665935551 48.897406787872 32
"758" 6018 2.3350678855655 48.842540966044 16
"759" 20009 2.41205801660568 48.8540232845259 20
"760" 31007 2.43256978184652 48.8574777899961 25
"761" 15122 2.30262194094114 48.835524753591 14
"762" 16020 2.264277072081 48.8573821279933 35
"763" 21706 2.29650634355336 48.8233032340816 48
"764" 5001 2.34370453672277 48.8515813400282 43
"765" 16008 2.29078138011482 48.8674118657137 32
"766" 18020 2.34001458544203 48.8910412326166 18
"767" 4011 2.35709265436395 48.8538141453159 36
"768" 22403 2.31345860825423 48.8218356479179 24
"769" 8007 2.32557011172411 48.8742300555803 30
"770" 19103 2.39209311990105 48.8847708580339 20
"771" 34004 2.34224814466128 48.902499760458 25
"772" 8038 2.30667557572067 48.8668876499781 28
"773" 8010 2.32642735247481 48.8795811656381 17
"774" 13041 2.36852869997212 48.8219624410174 50
"775" 4019 2.35189147061665 48.8588289881925 32
"776" 19030 2.376515 48.883777 14
"777" 16003 2.27895982496994 48.8779308171611 29
"778" 21702 2.29195987246791 48.8189398642899 51
"779" 15046 2.30232873769119 48.8322073451848 29
"780" 6002 2.33344522003119 48.8554999843907 23
"781" 19036 2.40095050201489 48.8799304155284 33
"782" 1013 2.33852013115178 48.862430234764 66
"783" 17106 2.31259388656435 48.8943450929541 20
"784" 14034 2.3193921439238 48.8361728601424 24
"785" 12037 2.39721237628914 48.8394854026542 40
"786" 31005 2.42643449060982 48.8562845161864 44
"787" 4017 2.35119499645879 48.8571286513037 14
"788" 21705 2.28881972951317 48.823599644257 25
"789" 4010 2.36120353875546 48.8550239990409 26
"790" 17003 2.32789740916414 48.8958094858029 45
"791" 8104 2.29991625786582 48.8740144756374 31
"792" 7017 2.31025792753499 48.8572764982962 39
"793" 23011 2.28402369121817 48.8866813724989 25
"794" 15043 2.30141743604383 48.8290542164508 11
"795" 13123 2.37606810031042 48.8350507158045 29
"796" 20005 2.41233032884477 48.8492660436018 19
"797" 18007 2.3499419916883 48.88519800938 18
"798" 15044 2.29600807608667 48.8302693902879 33
"799" 32604 2.42020915533382 48.8812154273023 28
"800" 15002 2.32026394678474 48.8430853174659 17
"801" 15005 2.31272739021446 48.8426508046409 42
"802" 10026 2.362424 48.879305 59
"803" 13052 2.37433200085619 48.8289747443296 43
"804" 14018 2.32504267091704 48.8228575017159 47
"805" 15068 2.27033837974637 48.838171310249 20
"806" 15063 2.28320900001847 48.8432953588952 19
"807" 31703 2.4236494905184 48.8752669984009 27
"808" 21001 2.23757011020717 48.848299809537 26
"809" 6010 2.33155221673674 48.8417391612309 15
"810" 8018 2.31979392397255 48.876201162155 32
"811" 43003 2.42740630276139 48.845719900926 26
"812" 15023 2.29924407694599 48.8486563159052 34
"813" 5023 2.35574549999879 48.8456168785096 24
"814" 41602 2.41831747656715 48.8435469599157 32
"815" 21202 2.32750599924383 48.8172449116699 34
"816" 20001 2.39976238598127 48.8483646677768 36
"817" 5030 2.34357357573301 48.8497703706033 50
"818" 22003 2.26126351803174 48.8867049831048 25
"819" 10011 2.36226176181459 48.8690917486947 17
"820" 19037 2.40476969112948 48.8766039189276 31
"821" 21103 2.31712992065507 48.9014601567539 25
"822" 19008 2.38186872950848 48.8946502499702 25
"823" 42704 2.35697189328747 48.812012814287 25
"824" 13109 2.35042203291393 48.8222030963413 21
"825" 7016 2.30945355091418 48.8612730162781 58
"826" 15022 2.29623845050552 48.8470986841305 39
"827" 9011 2.34451387633789 48.8737819405933 20
"828" 17020 2.3070832166645 48.8850699436711 26
"829" 3002 2.36471499209919 48.8581589567786 18
"830" 18008 2.35321307162406 48.8866670263751 33
"831" 35005 2.40057189442727 48.8957139498245 27
"832" 11007 2.38304117720418 48.8532893189507 63
"833" 14003 2.33130360086039 48.8368508158421 47
"834" 20026 2.40097662354654 48.8679251540267 33
"835" 7005 2.32568193588915 48.855461735956 52
"836" 19110 2.37403320974087 48.8990916725109 18
"837" 15126 2.28538759483169 48.8311001872726 50
"838" 13013 2.36098941702293 48.839504424583 21
"839" 42206 2.41001354040084 48.8237840896708 23
"840" 7002 2.32041739312382 48.8485776075611 35
"841" 14015 2.33992642818773 48.8201501077581 19
"842" 11112 2.38488615344003 48.8543041778117 23
"843" 35007 2.41802965968678 48.8939437131899 21
"844" 21306 2.2638163415461 48.8297433876783 62
"845" 19113 2.39598555362417 48.8779234119252 25
"846" 42016 2.37694379547211 48.8158473928145 26
"847" 31701 2.41781693473698 48.868453299036 53
"848" 16039 2.26439411807511 48.8409629526469 46
"849" 7019 2.30547863419572 48.8549511680067 47
"850" 5105 2.35687734066973 48.8390782642497 17
"851" 12115 2.41563660714614 48.8464193692794 33
"852" 33010 2.3791437423026 48.9111048097348 32
"853" 11003 2.37524034702615 48.8555128613223 32
"854" 1005 2.34939999975017 48.8612620697647 33
"855" 16014 2.28639449692504 48.8635464034458 24
"856" 22402 2.30289945996593 48.8214600797734 27
"857" 19010 2.38859073386923 48.9011641133776 22
"858" 18004 2.33881229702936 48.8844823927275 13
"859" 9111 2.33811850514438 48.8751437349467 18
"860" 13107 2.34196743682721 48.8288402183865 45
"861" 17109 2.32013366143527 48.8995382830581 31
"862" 11018 2.37825584151286 48.8642116747038 36
"863" 17022 2.30411112453146 48.8870706075812 45
"864" 21210 2.32403127829722 48.8178170939014 32
"865" 17010 2.31888535397443 48.8947686246963 35
"866" 35004 2.40057659385414 48.8973289368289 60
"867" 9023 2.33720154784508 48.8718157373963 33
"868" 6104 2.33780343096904 48.8433642427731 37
"869" 21105 2.31332063650202 48.9026151938404 24
"870" 4006 2.36593915312716 48.8477251256688 53
"871" 17024 2.31644964079872 48.881208332796 12
"872" 20033 2.3851330976189 48.8680494102479 31
"873" 17038 2.28824740508752 48.8761743894985 56
"874" 12009 2.37926432509034 48.8462687898039 18
"875" 42005 2.40238243434276 48.8147064321348 21
"876" 8110 2.32232932086804 48.8771119187665 32
"877" 15003 2.31951002690117 48.8418071798797 67
"878" 12013 2.38959522721585 48.8443126084401 16
"879" 1025 2.34005523281748 48.8613894682984 18
"880" 21008 2.2460641515441 48.8379233147709 33
"881" 12040 2.39874566494855 48.8315881251744 67
"882" 13039 2.3654696281062 48.8232196831694 17
"883" 13054 2.3772632368774 48.831244968449 29
"884" 15029 2.2872501634709 48.8506147509061 53
"885" 19004 2.37107452298013 48.8833973385453 16
"886" 14114 2.31748293063912 48.8372933093611 43
"887" 21307 2.26863109328801 48.8226783671367 31
"888" 8009 2.32648148621828 48.8748080249657 28
"889" 42208 2.40164810555835 48.8294214716652 23
"890" 17102 2.30003439797788 48.88784949384 33
"891" 18033 2.33802345038817 48.8966923877784 33
"892" 32001 2.35844205395494 48.9064693732438 33
"893" 11022 2.38179770265078 48.8580019060234 16
"894" 32606 2.41891236964504 48.8832402516454 25
"895" 4104 2.35022097609622 48.8618831022142 16
"896" 22405 2.30047686504791 48.8193391584096 25
"897" 21109 2.3025031605813 48.9051370039685 18
"898" 12008 2.3769293605928 48.8468151323297 54
"899" 33001 2.3680256126088 48.9031834065108 60
"900" 16011 2.28147752241719 48.8681088868974 26
"901" 8040 2.30431544671583 48.8700703391143 32
"902" 13113 2.36157153415636 48.8236339763885 33
"903" 9028 2.33107516002003 48.8801539858598 18
"904" 18015 2.34701133583386 48.8886197164506 41
"905" 12014 2.39552056485834 48.8473018000091 66
"906" 41102 2.33468965466247 48.8088003949934 32
"907" 2004 2.3486324654447 48.8669737142397 17
"908" 14005 2.33267222747508 48.8331407992471 36
"909" 21019 2.24786255060931 48.834860810597 28
"910" 13032 2.35943293846641 48.8198946180614 26
"911" 16041 2.26383419115296 48.8402193380741 43
"912" 13019 2.37237538905974 48.8363622523975 36
"913" 6032 2.33164772290665 48.8525574216674 26
"914" 11104 2.39253252663266 48.855943779581 20
"915" 7008 2.32383843778942 48.8583186469038 16
"916" 43002 2.42619842213181 48.8488790190043 25
"917" 8051 2.320284 48.881914 14
"918" 15014 2.30808901725357 48.84132050184 34
"919" 19120 2.38609972037216 48.8775162568658 27
"920" 6014 2.33994730756525 48.8552968986033 26
"921" 12112 2.39469266410605 48.8338217729227 31
"922" 14028 2.31515852904734 48.8316397040626 47
"923" 18109 2.36285360426251 48.8895969708508 46
"924" 7025 2.29317875432888 48.8565029776956 33
"925" 7010 2.31483827949527 48.8607699579973 65
"926" 6009 2.33239459292958 48.8467209825734 35
"927" 42505 2.35047619893454 48.8157687919839 30
"928" 10003 2.34964963683273 48.8707743602404 17
"929" 42012 2.37967058911516 48.8102003479661 25
"930" 11026 2.38130190492353 48.8611944193302 46
"931" 6028 2.33816169513405 48.8517513744589 36
"932" 42501 2.34378920418399 48.810185258954 30
"933" 15071 2.29500791364336 48.8548517488353 22
"934" 18103 2.36473249417403 48.8989027534366 23
"935" 22007 2.25569933162912 48.8753602839083 36
"936" 41201 2.47240877487039 48.8463028606941 41
"937" 15052 2.29558692602025 48.8376768223316 48
"938" 42004 2.3967191724427 48.8190127185084 27
"939" 6004 2.32697330558684 48.8475178294419 44
"940" 13006 2.3571084495564 48.8381516080866 41
"941" 20038 2.41100303588006 48.87354903514 19
"942" 15035 2.2921735414417 48.8424587555045 42
"943" 21305 2.26064598548978 48.8241259046209 25
"944" 6017 2.33784843717954 48.8495800021863 34
"945" 13044 2.36912681571713 48.8295757268385 36
"946" 20022 2.40820541185494 48.8642218678642 33
"947" 4005 2.36243021298228 48.8512714820934 15
"948" 12122 2.43142108143656 48.8354449161742 50
"949" 12114 2.41508139483442 48.8439490640318 28
"950" 34006 2.34396901704276 48.906304806068 25
"951" 21302 2.25101957152697 48.8210302528657 25
"952" 21206 2.32088453254631 48.8182337326032 50
"953" 6005 2.32654113412794 48.8432954570368 47
"954" 2006 2.3419204119623 48.8660026325651 24
"955" 17048 2.31400041122298 48.8824022854016 15
"956" 16012 2.27435453917683 48.8687784917848 42
"957" 21502 2.22747747677092 48.8710030415404 25
"958" 15019 2.30450742096121 48.8400577188391 37
"959" 15056 2.27871769701936 48.8365372894709 22
"960" 18035 2.33689345355729 48.8991359901418 18
"961" 7013 2.31268832866208 48.8475022584009 55
"962" 21002 2.24621423158067 48.8431766558771 20
"963" 12001 2.36925048358084 48.8513111874097 64
"964" 16035 2.25765156147489 48.848892820997 66
"965" 8053 2.30177143532599 48.8747502039566 38
"966" 9015 2.33979989931612 48.8766221203731 31
"967" 13117 2.36681968214097 48.8204951880497 67
"968" 10019 2.35218489482655 48.8750340562449 31
"969" 32004 2.35750068368611 48.915198642437 43
"970" 8050 2.30748756441945 48.8715127415192 45
"971" 42701 2.35385267286824 48.80721112325 30
"972" 10018 2.35609401864229 48.8753849055811 30
"973" 9018 2.33667963144424 48.8820702270344 34
"974" 19045 2.37933010909776 48.8988301928079 65
"975" 18014 2.3535733726386 48.8883242184522 13
"976" 9024 2.33529683976619 48.8733858054295 53
"977" 31001 2.42142994000703 48.8492303008648 27
"978" 8003 2.29852826567981 48.8717051913931 17
"979" 8019 2.32135967628095 48.8799571638376 43
"980" 15032 2.28175554013876 48.8387344082747 57
"981" 21112 2.3117681757748 48.9104291257233 28
"982" 20108 2.40568863716159 48.8615729587877 22
"983" 17115 2.32955851745478 48.8987600806539 27
"984" 31011 2.44314211823533 48.8589230268289 23
"985" 41604 2.41790976904234 48.8493118268378 30
"986" 10115 2.3680844979417 48.8761373390584 27
"987" 3008 2.36105048709202 48.859846683207 18
"988" 22404 2.30748584126749 48.8175597535818 25
"989" 14022 2.31327675777775 48.8265667199737 32
"990" 20004 2.41602296002108 48.8470644175254 16
"991" 20007 2.40151359730767 48.8516172049987 50
"992" 16004 2.27487529834497 48.8707532840488 70
"993" 21107 2.30404056069809 48.8993596369799 23
"994" 18102 2.35884552523345 48.8964828318972 33
"995" 15065 2.28000841190413 48.8463837730034 63
"996" 21301 2.25386941995849 48.8194899938888 34
"997" 10037 2.36811752799007 48.8812681639529 25
"998" 17027 2.29828646679923 48.885263313654 51
"999" 1018 2.32943142194585 48.8647936661262 21
"1000" 5028 2.35543071424475 48.8410800220159 55
"1001" 15024 2.30129338467014 48.8509146081717 22
"1002" 16001 2.29369213364784 48.8712137121912 26
"1003" 42502 2.34679437435222 48.8131276479162 30
"1004" 33013 2.39105149687865 48.9145061128239 29
"1005" 20020 2.40042185204211 48.8609593322922 28
"1006" 8101 2.32648354096942 48.878034461504 23
"1007" 19034 2.39781364218954 48.8903419552168 52
"1008" 5012 2.34541268121351 48.8451434940088 15
"1009" 10022 2.35611908299182 48.8768669057798 42
"1010" 15058 2.27158991198534 48.8400944467421 46
"1011" 21004 2.23981899697253 48.8400232565214 31
"1012" 42001 2.39498124008662 48.8203221836761 22
"1013" 16009 2.28574594430153 48.8664391603377 16
"1014" 8035 2.31316505435543 48.8765999408354 45
"1015" 5016 2.34949778985778 48.845062256378 16
"1016" 10033 2.35243051483852 48.8809557416478 24
"1017" 14007 2.34081188215241 48.8313666800046 34
"1018" 18048 2.36087734922712 48.8983850226507 72
"1019" 21017 2.24390053207907 48.8334736792722 56
"1020" 7102 2.31914905257935 48.8578291107092 42
"1021" 16135 2.275283 48.872381 29
"1022" 9102 2.33048422584945 48.8767324989372 24
"1023" 10027 2.35837919245454 48.8793551031739 19
"1024" 6025 2.32851454623001 48.8492084999386 32
"1025" 42705 2.3610411664423 48.8128002963747 25
"1026" 1024 2.34270756197831 48.8637728320262 20
"1027" 17111 2.3175909298999 48.890020496141 23
"1028" 9013 2.34075344805276 48.8732671375829 25
"1029" 7011 2.318624221125 48.859068394963 22
"1030" 2013 2.33829010585079 48.871446353921 17
"1031" 19040 2.39946145198278 48.8756361807115 40
"1032" 14021 2.31844743104898 48.8244897024567 59
"1033" 11011 2.37265142826551 48.8618048520715 25
"1034" 31003 2.41877242975671 48.8549113323991 17
"1035" 13029 2.35618336917992 48.8290320407132 40
"1036" 1014 2.33405760804708 48.8636722553657 25
"1037" 18108 2.36869413984016 48.8950903297663 21
"1038" 11023 2.38355399457147 48.858688774063 46
"1039" 2021 2.34452661511422 48.8674674414641 43
"1040" 34003 2.33530123747169 48.9013270326018 25
"1041" 19043 2.39791036643403 48.893800171035 51
"1042" 9006 2.34626199853888 48.8821076343589 16
"1043" 16006 2.28991872283876 48.8692602237345 17
"1044" 11102 2.38914764080955 48.8528886703649 58
"1045" 18021 2.34498648211052 48.8909223829679 20
"1046" 15016 2.30853184382216 48.8383124746242 41
"1047" 16112 2.28217321814299 48.8569864146289 36
"1048" 42003 2.39826154064032 48.814660082168 30
"1049" 22004 2.26153081998725 48.8847072934378 28
"1050" 16032 2.26848387135299 48.8474984177169 20
"1051" 20012 2.40003874927036 48.8539232760832 15
"1052" 13114 2.36773548985311 48.8248108408094 22
"1053" 32601 2.41189997788677 48.8785903488281 43
"1054" 18003 2.33289782791384 48.8864568158288 43
"1055" 4101 2.3684008069604 48.8537973449702 20
"1056" 20031 2.38772449616336 48.8655408671001 30
"1057" 15018 2.30687451712267 48.8365756642503 56
"1058" 15017 2.31046623803085 48.8363338618169 21
"1059" 10005 2.34838875750478 48.8739721723737 17
"1060" 17017 2.31452160564086 48.8871404518667 32
"1061" 8027 2.31840486278285 48.8779840275035 14
"1062" 15112 2.3109360795034 48.838758813497 22
"1063" 28001 2.24197549369391 48.8787068534676 30
"1064" 18045 2.32629368931643 48.886627148561 16
"1065" 12125 2.44044666425113 48.8370614928557 48
"1066" 22014 2.2780724243682 48.8878010685929 25
"1067" 10020 2.35122216805235 48.8771003510981 11
"1068" 21304 2.26073641334576 48.8209551078801 20
"1069" 10028 2.35282005703121 48.8803706209829 29
"1070" 3010 2.35423678141965 48.8624649804039 18
"1071" 11105 2.37519519672458 48.8645416268121 50
"1072" 8032 2.31388541994929 48.871476421301 67
"1073" 12111 2.3972537821957 48.8376141703795 27
"1074" 11033 2.37055463986152 48.8568704677583 33
"1075" 5006 2.34312380336734 48.8465169205868 13
"1076" 21011 2.2340164013498 48.832274660165 23
"1077" 18039 2.36688624824086 48.8870212034388 20
"1078" 18009 2.35685562752928 48.8861146679681 22
"1079" 22401 2.29863165411972 48.822528306004 53
"1080" 9032 2.32946561170083 48.8729712519271 40
"1081" 16015 2.29614960098594 48.8681445104821 15
"1082" 41601 2.41741043540351 48.8390304317692 24
"1083" 21006 2.23349677554428 48.8415970289018 26
"1084" 18112 2.33365337616283 48.8980143432137 25
"1085" 21308 2.27331369351806 48.8212923769562 25
"1086" 13020 2.37053233098557 48.8390842183095 45
"1087" 33011 2.37528131997492 48.9113936890419 28
"1088" 19005 2.37375959552292 48.8880132814483 20
"1089" 12004 2.37587011170625 48.8507358241288 33
"1090" 21201 2.31127954341048 48.8162906770039 22
"1091" 31013 2.4273903107203 48.8584596543173 45
"1092" 16108 2.28189073657736 48.8638751312682 35
"1093" 13017 2.36235441039212 48.8325270839729 33
"1094" 20037 2.40395075220876 48.8712659183557 24
"1095" 2108 2.34139499925739 48.8712422741664 38
"1096" 12101 2.37635844943123 48.848175129981 19
"1097" 8044 2.30525444822057 48.8783613836142 33
"1098" 31010 2.44498742533926 48.856811123071 44
"1099" 14124 2.33378529042961 48.8211117704922 24
"1100" 13514 2.36346863686007 48.8418361736006 19
"1101" 5035 2.36374844464159 48.8431581782293 24
"1102" 12007 2.37420369005149 48.8456889755676 50
"1103" 6012 2.3344654618827 48.8533052775947 18
"1104" 5007 2.34720132952048 48.8489190079083 37
"1105" 21010 2.2325314324241 48.8355044075135 25
"1106" 12034 2.38637027856876 48.8323083893665 48
"1107" 42707 2.36180984825322 48.8123678293798 25
"1108" 19015 2.38337541728036 48.8891549175744 21
"1109" 14024 2.30567210645885 48.827989487366 24
"1110" 4016 2.35328134461219 48.8562467217007 60
"1111" 15004 2.31536303820296 48.8405958674037 21
"1112" 6031 2.34219822806774 48.8508336544035 34
"1113" 18049 2.36960946333546 48.8984521733198 68
"1114" 22009 2.27154090063084 48.8809394894464 29
"1115" 35013 2.41984896873455 48.8894884200148 24
"1116" 20014 2.39482500935471 48.8561673795634 33
"1117" 10013 2.36628044396993 48.8711399497046 59
"1118" 14002 2.32955509720774 48.8391991671584 44
"1119" 41101 2.33671040254529 48.8063800102974 25
"1120" 13027 2.34418192298955 48.816258257226 15
"1121" 13015 2.37123198668192 48.832570718038 41
